Species,Site,Plot,Block,Trt,Subplot,Year,max.cover
Pascopyrum_smithii,HYS,25,9,int,A,2014,21
Pascopyrum_smithii,CHY,19,7,int,C,2021,5
Pascopyrum_smithii,CHY,9,3,chr,C,2017,12
Pascopyrum_smithii,CHY,30,10,chr,C,2012,14
Pascopyrum_smithii,CHY,20,7,chr,A,2013,11
Pascopyrum_smithii,CHY,8,3,con,C,2017,11
Pascopyrum_smithii,HYS,15,5,con,D,2017,50
Pascopyrum_smithii,CHY,19,7,int,C,2015,8
Pascopyrum_smithii,KNZ,8,3,int,B,2020,0
Pascopyrum_smithii,SGS,25,9,chr,D,2019,0
Pascopyrum_smithii,HYS,23,8,chr,A,2020,12
Pascopyrum_smithii,HYS,20,7,con,A,2016,5
Pascopyrum_smithii,HYS,1,1,chr,D,2018,3
Pascopyrum_smithii,HYS,21,7,chr,B,2014,2
Pascopyrum_smithii,HYS,17,6,con,D,2012,30
Pascopyrum_smithii,CHY,7,3,int,A,2017,25
Pascopyrum_smithii,CHY,9,3,chr,D,2019,7
Pascopyrum_smithii,HYS,3,1,con,D,2016,18
Pascopyrum_smithii,HYS,19,7,int,B,2014,5
Pascopyrum_smithii,HYS,29,10,con,B,2021,4
Pascopyrum_smithii,CHY,14,5,con,A,2013,24
Pascopyrum_smithii,HYS,14,5,int,B,2013,2
Pascopyrum_smithii,CHY,24,8,int,A,2015,25
Pascopyrum_smithii,CHY,20,7,chr,D,2012,3
Pascopyrum_smithii,CHY,21,7,con,D,2019,4
Pascopyrum_smithii,CHY,18,6,con,A,2019,3
Pascopyrum_smithii,CHY,24,8,int,A,2016,18
Pascopyrum_smithii,HYS,22,8,con,B,2012,81
Pascopyrum_smithii,CHY,20,7,chr,D,2017,5
Pascopyrum_smithii,CHY,4,2,chr,B,2012,15
Pascopyrum_smithii,CHY,19,7,int,A,2012,4
Pascopyrum_smithii,HYS,22,8,con,B,2021,25
Pascopyrum_smithii,HYS,18,6,chr,D,2013,90
Pascopyrum_smithii,CHY,30,10,chr,B,2016,30
Pascopyrum_smithii,CHY,13,5,int,C,2012,13
Pascopyrum_smithii,CHY,21,7,con,C,2016,26
Pascopyrum_smithii,HYS,10,4,con,D,2014,25
Pascopyrum_smithii,HYS,23,8,chr,D,2021,16
Pascopyrum_smithii,HYS,13,5,chr,B,2017,37
Pascopyrum_smithii,CHY,13,5,int,B,2013,5
Pascopyrum_smithii,CHY,17,6,chr,B,2021,20
Pascopyrum_smithii,CHY,27,9,int,C,2015,25
Pascopyrum_smithii,HYS,9,3,int,C,2019,7
Pascopyrum_smithii,CHY,13,5,int,B,2020,2
Pascopyrum_smithii,CHY,5,2,con,C,2013,15
Pascopyrum_smithii,CHY,16,6,int,D,2013,8
Pascopyrum_smithii,CHY,4,2,chr,C,2015,29
Pascopyrum_smithii,KNZ,8,3,int,A,2019,0
Pascopyrum_smithii,CHY,22,8,chr,B,2018,35
Pascopyrum_smithii,CHY,11,4,int,C,2014,12
Pascopyrum_smithii,HYS,17,6,con,B,2017,2
Pascopyrum_smithii,CHY,2,1,chr,A,2012,1
Pascopyrum_smithii,HYS,3,1,con,C,2014,9
Pascopyrum_smithii,HYS,27,9,chr,B,2021,6
Pascopyrum_smithii,HYS,16,6,int,D,2012,37
Pascopyrum_smithii,CHY,12,4,con,D,2020,2
Pascopyrum_smithii,SGS,25,9,chr,D,2012,0
Pascopyrum_smithii,HYS,25,9,int,C,2016,33
Pascopyrum_smithii,HYS,4,2,int,B,2019,9
Pascopyrum_smithii,HYS,27,9,chr,C,2020,4
Pascopyrum_smithii,HYS,15,5,con,C,2017,50
Pascopyrum_smithii,CHY,21,7,con,B,2016,25
Pascopyrum_smithii,CHY,18,6,con,C,2020,10
Pascopyrum_smithii,CHY,16,6,int,A,2021,25
Pascopyrum_smithii,SGS,13,5,con,C,2013,1
Pascopyrum_smithii,HYS,16,6,int,A,2021,20
Pascopyrum_smithii,HYS,18,6,chr,C,2020,25
Pascopyrum_smithii,HYS,25,9,int,A,2012,50
Pascopyrum_smithii,HYS,24,8,int,D,2015,9
Pascopyrum_smithii,CHY,2,1,chr,B,2017,6
Pascopyrum_smithii,CHY,5,2,con,B,2018,7
Pascopyrum_smithii,HYS,26,9,con,D,2019,5
Pascopyrum_smithii,HYS,12,4,chr,B,2014,1
Pascopyrum_smithii,CHY,17,6,chr,A,2019,1
Pascopyrum_smithii,CHY,15,5,chr,A,2021,4
Pascopyrum_smithii,HYS,24,8,int,D,2014,8
Pascopyrum_smithii,HYS,15,5,con,B,2021,40
Pascopyrum_smithii,CHY,13,5,int,B,2015,75
Pascopyrum_smithii,HYS,4,2,int,A,2016,35
Pascopyrum_smithii,CHY,11,4,int,B,2013,11
Pascopyrum_smithii,CHY,21,7,con,D,2015,20
Pascopyrum_smithii,HYS,12,4,chr,B,2019,7
Pascopyrum_smithii,HYS,9,3,int,D,2012,32
Pascopyrum_smithii,HYS,14,5,int,C,2016,3
Pascopyrum_smithii,CHY,4,2,chr,C,2014,45
Pascopyrum_smithii,HYS,12,4,chr,C,2020,1
Pascopyrum_smithii,CHY,9,3,chr,A,2020,13
Pascopyrum_smithii,CHY,15,5,chr,D,2018,11
Pascopyrum_smithii,CHY,18,6,con,A,2017,14
Pascopyrum_smithii,CHY,5,2,con,A,2013,22
Pascopyrum_smithii,CHY,2,1,chr,D,2021,38
Pascopyrum_smithii,CHY,11,4,int,D,2016,25
Pascopyrum_smithii,CHY,18,6,con,A,2016,33
Pascopyrum_smithii,HYS,14,5,int,C,2020,35
Pascopyrum_smithii,HYS,29,10,con,B,2016,14
Pascopyrum_smithii,HYS,23,8,chr,B,2014,5
Pascopyrum_smithii,CHY,14,5,con,A,2020,2
Pascopyrum_smithii,HYS,23,8,chr,A,2019,12
Pascopyrum_smithii,HYS,21,7,chr,A,2020,4
Pascopyrum_smithii,HYS,14,5,int,D,2017,25
Pascopyrum_smithii,HYS,16,6,int,D,2019,5
Pascopyrum_smithii,HYS,14,5,int,A,2017,9
Pascopyrum_smithii,CHY,9,3,chr,B,2018,10
Pascopyrum_smithii,CHY,17,6,chr,C,2019,6
Pascopyrum_smithii,CHY,30,10,chr,B,2013,7
Pascopyrum_smithii,CHY,10,4,chr,C,2017,14
Pascopyrum_smithii,CHY,1,1,int,A,2014,10
Pascopyrum_smithii,HYS,6,2,con,D,2017,4
Pascopyrum_smithii,HYS,27,9,chr,D,2018,11
Pascopyrum_smithii,CHY,18,6,con,A,2020,6
Pascopyrum_smithii,HYS,18,6,chr,B,2020,45
Pascopyrum_smithii,HYS,5,2,chr,D,2015,1
Pascopyrum_smithii,CHY,18,6,con,C,2019,17
Pascopyrum_smithii,CHY,6,2,int,B,2018,7
Pascopyrum_smithii,HYS,3,1,con,C,2018,5
Pascopyrum_smithii,CHY,6,2,int,A,2020,1
Pascopyrum_smithii,CHY,8,3,con,B,2019,21
Pascopyrum_smithii,CHY,28,10,int,C,2012,15
Pascopyrum_smithii,HYS,2,1,int,D,2020,1
Pascopyrum_smithii,HYS,6,2,con,B,2019,2
Pascopyrum_smithii,CHY,6,2,int,D,2013,10
Pascopyrum_smithii,SGS,29,10,chr,A,2014,0
Pascopyrum_smithii,HYS,3,1,con,C,2012,46
Pascopyrum_smithii,CHY,20,7,chr,C,2018,12
Pascopyrum_smithii,CHY,24,8,int,C,2015,19
Pascopyrum_smithii,CHY,8,3,con,C,2018,10
Pascopyrum_smithii,HYS,10,4,con,D,2013,65
Pascopyrum_smithii,HYS,27,9,chr,B,2012,35
Pascopyrum_smithii,CHY,16,6,int,C,2021,10
Pascopyrum_smithii,HYS,9,3,int,B,2021,2
Pascopyrum_smithii,CHY,6,2,int,D,2020,4
Pascopyrum_smithii,HYS,26,9,con,B,2017,10
Pascopyrum_smithii,SGS,11,4,int,C,2014,0
Pascopyrum_smithii,CHY,21,7,con,D,2012,19
Pascopyrum_smithii,HYS,20,7,con,A,2015,4
Pascopyrum_smithii,HYS,14,5,int,C,2021,50
Pascopyrum_smithii,HYS,18,6,chr,B,2012,70
Pascopyrum_smithii,HYS,17,6,con,C,2021,0
Pascopyrum_smithii,HYS,6,2,con,C,2017,4
Pascopyrum_smithii,CHY,2,1,chr,A,2015,8
Pascopyrum_smithii,CHY,15,5,chr,D,2019,6
Pascopyrum_smithii,HYS,20,7,con,C,2020,0
Pascopyrum_smithii,CHY,19,7,int,C,2017,5
Pascopyrum_smithii,CHY,29,10,con,B,2019,18
Pascopyrum_smithii,CHY,27,9,int,B,2020,9
Pascopyrum_smithii,CHY,7,3,int,B,2020,30
Pascopyrum_smithii,CHY,30,10,chr,D,2019,26
Pascopyrum_smithii,HYS,22,8,con,A,2019,9
Pascopyrum_smithii,CHY,4,2,chr,A,2019,15
Pascopyrum_smithii,HYS,29,10,con,B,2015,10
Pascopyrum_smithii,CHY,3,1,con,D,2016,36
Pascopyrum_smithii,HYS,30,10,int,C,2015,23
Pascopyrum_smithii,CHY,4,2,chr,A,2021,35
Pascopyrum_smithii,HYS,15,5,con,B,2015,0
Pascopyrum_smithii,HYS,30,10,int,C,2021,5
Pascopyrum_smithii,HYS,11,4,int,B,2018,9
Pascopyrum_smithii,CHY,12,4,con,C,2012,3
Pascopyrum_smithii,HYS,29,10,con,C,2018,7
Pascopyrum_smithii,CHY,23,8,con,B,2016,23
Pascopyrum_smithii,CHY,10,4,chr,A,2019,3
Pascopyrum_smithii,HYS,22,8,con,B,2014,17
Pascopyrum_smithii,CHY,18,6,con,D,2020,15
Pascopyrum_smithii,HYS,29,10,con,D,2014,7
Pascopyrum_smithii,CHY,21,7,con,A,2017,9
Pascopyrum_smithii,HYS,6,2,con,A,2014,2
Pascopyrum_smithii,CHY,4,2,chr,B,2016,28
Pascopyrum_smithii,HYS,30,10,int,A,2013,57
Pascopyrum_smithii,HYS,27,9,chr,B,2018,8
Pascopyrum_smithii,HYS,26,9,con,A,2016,13
Pascopyrum_smithii,CHY,27,9,int,D,2014,16
Pascopyrum_smithii,SGS,28,10,int,C,2012,0
Pascopyrum_smithii,CHY,20,7,chr,B,2013,10
Pascopyrum_smithii,HYS,11,4,int,D,2019,5
Pascopyrum_smithii,HYS,10,4,con,A,2017,2
Pascopyrum_smithii,CHY,2,1,chr,A,2019,8
Pascopyrum_smithii,HYS,20,7,con,A,2013,60
Pascopyrum_smithii,HYS,7,3,con,C,2012,32
Pascopyrum_smithii,HYS,7,3,con,C,2015,19
Pascopyrum_smithii,HYS,12,4,chr,D,2018,2
Pascopyrum_smithii,CHY,4,2,chr,B,2020,4
Pascopyrum_smithii,HYS,1,1,chr,A,2013,77
Pascopyrum_smithii,HYS,19,7,int,C,2012,31
Pascopyrum_smithii,HYS,23,8,chr,B,2012,55
Pascopyrum_smithii,CHY,5,2,con,A,2018,4
Pascopyrum_smithii,HYS,21,7,chr,C,2015,10
Pascopyrum_smithii,HYS,18,6,chr,A,2019,15
Pascopyrum_smithii,CHY,7,3,int,B,2012,23
Pascopyrum_smithii,HYS,20,7,con,C,2012,19
Pascopyrum_smithii,CHY,8,3,con,C,2021,19
Pascopyrum_smithii,KNZ,8,3,int,C,2018,1
Pascopyrum_smithii,HYS,21,7,chr,C,2020,13
Pascopyrum_smithii,CHY,11,4,int,A,2018,5
Pascopyrum_smithii,HYS,9,3,int,A,2016,14
Pascopyrum_smithii,CHY,27,9,int,D,2021,3
Pascopyrum_smithii,HYS,14,5,int,D,2020,20
Pascopyrum_smithii,CHY,19,7,int,C,2014,2
Pascopyrum_smithii,CHY,3,1,con,B,2014,38
Pascopyrum_smithii,HYS,12,4,chr,D,2019,2
Pascopyrum_smithii,CHY,11,4,int,A,2019,8
Pascopyrum_smithii,HYS,13,5,chr,D,2013,13
Pascopyrum_smithii,HYS,28,10,chr,A,2018,12
Pascopyrum_smithii,HYS,16,6,int,B,2016,18
Pascopyrum_smithii,CHY,19,7,int,D,2013,6
Pascopyrum_smithii,HYS,3,1,con,B,2015,11
Pascopyrum_smithii,CHY,11,4,int,A,2020,15
Pascopyrum_smithii,HYS,16,6,int,B,2018,5
Pascopyrum_smithii,CHY,28,10,int,B,2021,25
Pascopyrum_smithii,SGS,2,1,chr,B,2019,0
Pascopyrum_smithii,CHY,26,9,con,B,2013,11
Pascopyrum_smithii,CHY,5,2,con,C,2019,5
Pascopyrum_smithii,CHY,14,5,con,D,2016,42
Pascopyrum_smithii,CHY,19,7,int,B,2020,7
Pascopyrum_smithii,SGS,13,5,con,B,2013,0
Pascopyrum_smithii,HYS,4,2,int,D,2021,5
Pascopyrum_smithii,CHY,26,9,con,C,2020,9
Pascopyrum_smithii,HYS,18,6,chr,A,2021,45
Pascopyrum_smithii,CHY,17,6,chr,D,2018,4
Pascopyrum_smithii,CHY,8,3,con,B,2012,12
Pascopyrum_smithii,CHY,16,6,int,C,2020,6
Pascopyrum_smithii,CHY,18,6,con,D,2021,30
Pascopyrum_smithii,CHY,11,4,int,C,2021,22
Pascopyrum_smithii,CHY,29,10,con,A,2016,60
Pascopyrum_smithii,SGS,22,8,int,A,2019,2
Pascopyrum_smithii,HYS,6,2,con,C,2015,8
Pascopyrum_smithii,CHY,14,5,con,B,2012,15
Pascopyrum_smithii,CHY,1,1,int,A,2013,8
Pascopyrum_smithii,HYS,19,7,int,D,2015,5
Pascopyrum_smithii,SGS,14,5,chr,B,2013,0
Pascopyrum_smithii,HYS,2,1,int,C,2016,43
Pascopyrum_smithii,HYS,5,2,chr,A,2017,3
Pascopyrum_smithii,CHY,5,2,con,C,2017,14
Pascopyrum_smithii,CHY,1,1,int,B,2016,7
Pascopyrum_smithii,SGS,17,6,int,B,2013,0
Pascopyrum_smithii,CHY,22,8,chr,A,2017,30
Pascopyrum_smithii,HYS,18,6,chr,C,2013,65
Pascopyrum_smithii,CHY,15,5,chr,C,2012,4
Pascopyrum_smithii,HYS,24,8,int,A,2015,11
Pascopyrum_smithii,HYS,16,6,int,B,2013,45
Pascopyrum_smithii,HYS,18,6,chr,D,2016,73
Pascopyrum_smithii,HYS,19,7,int,A,2015,2
Pascopyrum_smithii,HYS,17,6,con,C,2015,5
Pascopyrum_smithii,HYS,1,1,chr,B,2014,3
Pascopyrum_smithii,CHY,11,4,int,D,2013,4
Pascopyrum_smithii,HYS,28,10,chr,C,2018,14
Pascopyrum_smithii,HYS,13,5,chr,B,2019,7
Pascopyrum_smithii,CHY,15,5,chr,C,2015,25
Pascopyrum_smithii,SGS,22,8,int,B,2019,0
Pascopyrum_smithii,HYS,25,9,int,D,2019,18
Pascopyrum_smithii,CHY,3,1,con,C,2017,6
Pascopyrum_smithii,CHY,12,4,con,B,2014,6
Pascopyrum_smithii,CHY,9,3,chr,D,2017,3
Pascopyrum_smithii,HYS,19,7,int,D,2020,0
Pascopyrum_smithii,HYS,25,9,int,B,2015,16
Pascopyrum_smithii,HYS,25,9,int,B,2019,49
Pascopyrum_smithii,HYS,26,9,con,B,2013,75
Pascopyrum_smithii,HYS,25,9,int,B,2017,40
Pascopyrum_smithii,HYS,6,2,con,A,2012,29
Pascopyrum_smithii,CHY,27,9,int,D,2015,29
Pascopyrum_smithii,CHY,7,3,int,A,2016,45
Pascopyrum_smithii,CHY,7,3,int,A,2013,24
Pascopyrum_smithii,HYS,10,4,con,D,2021,3
Pascopyrum_smithii,HYS,14,5,int,A,2015,3
Pascopyrum_smithii,HYS,5,2,chr,C,2015,1
Pascopyrum_smithii,CHY,4,2,chr,A,2013,25
Pascopyrum_smithii,HYS,10,4,con,B,2020,0
Pascopyrum_smithii,HYS,26,9,con,C,2015,3
Pascopyrum_smithii,HYS,15,5,con,A,2020,30
Pascopyrum_smithii,SGS,13,5,con,C,2015,0
Pascopyrum_smithii,CHY,7,3,int,C,2012,5
Pascopyrum_smithii,CHY,17,6,chr,A,2016,10
Pascopyrum_smithii,CHY,30,10,chr,D,2018,15
Pascopyrum_smithii,CHY,14,5,con,A,2018,4
Pascopyrum_smithii,CHY,10,4,chr,A,2014,7
Pascopyrum_smithii,CHY,4,2,chr,A,2017,30
Pascopyrum_smithii,SGS,16,6,con,D,2012,0
Pascopyrum_smithii,HYS,10,4,con,A,2020,1
Pascopyrum_smithii,HYS,20,7,con,B,2019,2
Pascopyrum_smithii,SGS,20,7,con,D,2012,0
Pascopyrum_smithii,HYS,29,10,con,C,2020,2
Pascopyrum_smithii,CHY,30,10,chr,A,2019,40
Pascopyrum_smithii,CHY,10,4,chr,B,2016,26
Pascopyrum_smithii,CHY,23,8,con,D,2014,7
Pascopyrum_smithii,HYS,30,10,int,D,2015,9
Pascopyrum_smithii,HYS,30,10,int,D,2021,8
Pascopyrum_smithii,CHY,21,7,con,C,2021,7
Pascopyrum_smithii,HYS,22,8,con,C,2013,40
Pascopyrum_smithii,HYS,27,9,chr,A,2020,4
Pascopyrum_smithii,HYS,3,1,con,B,2017,8
Pascopyrum_smithii,SGS,23,8,con,D,2012,0
Pascopyrum_smithii,CHY,21,7,con,B,2014,20
Pascopyrum_smithii,HYS,6,2,con,B,2017,6
Pascopyrum_smithii,HYS,26,9,con,A,2012,70
Pascopyrum_smithii,SGS,14,5,chr,A,2013,1
Pascopyrum_smithii,HYS,23,8,chr,A,2015,23
Pascopyrum_smithii,HYS,30,10,int,A,2020,1
Pascopyrum_smithii,HYS,6,2,con,A,2015,2
Pascopyrum_smithii,HYS,20,7,con,A,2020,0
Pascopyrum_smithii,HYS,23,8,chr,C,2021,16
Pascopyrum_smithii,CHY,2,1,chr,B,2013,4
Pascopyrum_smithii,SGS,13,5,con,B,2015,0
Pascopyrum_smithii,HYS,1,1,chr,A,2014,2
Pascopyrum_smithii,HYS,14,5,int,A,2019,20
Pascopyrum_smithii,CHY,5,2,con,A,2021,8
Pascopyrum_smithii,CHY,6,2,int,C,2017,27
Pascopyrum_smithii,HYS,5,2,chr,B,2014,6
Pascopyrum_smithii,CHY,28,10,int,A,2020,15
Pascopyrum_smithii,CHY,13,5,int,D,2012,8
Pascopyrum_smithii,HYS,15,5,con,A,2015,15
Pascopyrum_smithii,CHY,14,5,con,A,2014,35
Pascopyrum_smithii,HYS,12,4,chr,B,2012,32
Pascopyrum_smithii,HYS,8,3,chr,A,2016,25
Pascopyrum_smithii,CHY,22,8,chr,A,2015,52
Pascopyrum_smithii,CHY,17,6,chr,A,2021,10
Pascopyrum_smithii,CHY,27,9,int,B,2012,15
Pascopyrum_smithii,CHY,17,6,chr,A,2020,2
Pascopyrum_smithii,CHY,27,9,int,B,2015,15
Pascopyrum_smithii,CHY,24,8,int,B,2012,21
Pascopyrum_smithii,HYS,24,8,int,C,2019,30
Pascopyrum_smithii,SGS,29,10,chr,C,2014,0
Pascopyrum_smithii,CHY,19,7,int,A,2021,10
Pascopyrum_smithii,CHY,11,4,int,D,2017,21
Pascopyrum_smithii,HYS,18,6,chr,D,2012,80
Pascopyrum_smithii,CHY,26,9,con,D,2021,17
Pascopyrum_smithii,CHY,11,4,int,B,2017,20
Pascopyrum_smithii,CHY,16,6,int,C,2012,9
Pascopyrum_smithii,CHY,26,9,con,C,2018,15
Pascopyrum_smithii,HYS,30,10,int,A,2014,9
Pascopyrum_smithii,SGS,2,1,chr,C,2012,3
Pascopyrum_smithii,HYS,22,8,con,A,2015,5
Pascopyrum_smithii,HYS,20,7,con,A,2018,0
Pascopyrum_smithii,CHY,9,3,chr,A,2016,20
Pascopyrum_smithii,CHY,5,2,con,D,2013,18
Pascopyrum_smithii,HYS,12,4,chr,D,2017,6
Pascopyrum_smithii,HYS,28,10,chr,B,2017,7
Pascopyrum_smithii,HYS,26,9,con,A,2019,6
Pascopyrum_smithii,HYS,24,8,int,B,2015,10
Pascopyrum_smithii,CHY,24,8,int,C,2019,33
Pascopyrum_smithii,CHY,22,8,chr,C,2019,20
Pascopyrum_smithii,SGS,2,1,chr,D,2013,0
Pascopyrum_smithii,CHY,25,9,chr,A,2017,25
Pascopyrum_smithii,HYS,1,1,chr,C,2017,9
Pascopyrum_smithii,HYS,15,5,con,B,2018,38
Pascopyrum_smithii,CHY,25,9,chr,D,2021,15
Pascopyrum_smithii,HYS,28,10,chr,B,2018,10
Pascopyrum_smithii,HYS,15,5,con,A,2013,35
Pascopyrum_smithii,CHY,3,1,con,A,2017,7
Pascopyrum_smithii,CHY,26,9,con,B,2014,36
Pascopyrum_smithii,CHY,18,6,con,B,2018,12
Pascopyrum_smithii,CHY,19,7,int,B,2013,3
Pascopyrum_smithii,HYS,19,7,int,A,2014,1
Pascopyrum_smithii,HYS,25,9,int,A,2020,15
Pascopyrum_smithii,HYS,16,6,int,B,2012,53
Pascopyrum_smithii,CHY,18,6,con,A,2015,37
Pascopyrum_smithii,SGS,29,10,chr,B,2014,0
Pascopyrum_smithii,HYS,27,9,chr,D,2015,8
Pascopyrum_smithii,CHY,10,4,chr,B,2012,11
Pascopyrum_smithii,HYS,25,9,int,C,2019,32
Pascopyrum_smithii,HYS,8,3,chr,B,2016,40
Pascopyrum_smithii,CHY,5,2,con,D,2020,1
Pascopyrum_smithii,HYS,14,5,int,B,2017,0
Pascopyrum_smithii,HYS,16,6,int,D,2017,24
Pascopyrum_smithii,CHY,26,9,con,B,2019,5
Pascopyrum_smithii,HYS,2,1,int,D,2017,25
Pascopyrum_smithii,CHY,23,8,con,B,2018,13
Pascopyrum_smithii,HYS,27,9,chr,B,2020,1
Pascopyrum_smithii,CHY,14,5,con,C,2018,7
Pascopyrum_smithii,HYS,11,4,int,C,2014,1
Pascopyrum_smithii,CHY,26,9,con,A,2017,13
Pascopyrum_smithii,CHY,9,3,chr,D,2016,9
Pascopyrum_smithii,HYS,26,9,con,A,2017,11
Pascopyrum_smithii,CHY,20,7,chr,B,2015,17
Pascopyrum_smithii,CHY,12,4,con,C,2021,3
Pascopyrum_smithii,CHY,5,2,con,C,2016,55
Pascopyrum_smithii,SGS,25,9,chr,B,2019,0
Pascopyrum_smithii,HYS,6,2,con,A,2017,2
Pascopyrum_smithii,CHY,9,3,chr,A,2017,15
Pascopyrum_smithii,CHY,20,7,chr,C,2016,13
Pascopyrum_smithii,CHY,30,10,chr,A,2012,16
Pascopyrum_smithii,CHY,25,9,chr,D,2013,10
Pascopyrum_smithii,CHY,21,7,con,D,2021,2
Pascopyrum_smithii,HYS,29,10,con,B,2014,25
Pascopyrum_smithii,CHY,3,1,con,D,2021,6
Pascopyrum_smithii,CHY,3,1,con,D,2020,4
Pascopyrum_smithii,HYS,14,5,int,B,2012,26
Pascopyrum_smithii,CHY,4,2,chr,A,2012,17
Pascopyrum_smithii,HYS,15,5,con,A,2019,25
Pascopyrum_smithii,HYS,22,8,con,C,2016,7
Pascopyrum_smithii,SGS,6,2,chr,B,2013,3
Pascopyrum_smithii,CHY,7,3,int,B,2021,20
Pascopyrum_smithii,HYS,13,5,chr,A,2012,31
Pascopyrum_smithii,SGS,16,6,con,B,2013,0
Pascopyrum_smithii,HYS,10,4,con,B,2012,39
Pascopyrum_smithii,CHY,22,8,chr,A,2012,30
Pascopyrum_smithii,HYS,19,7,int,B,2016,8
Pascopyrum_smithii,HYS,24,8,int,B,2017,27
Pascopyrum_smithii,CHY,10,4,chr,B,2014,11
Pascopyrum_smithii,HYS,7,3,con,B,2015,1
Pascopyrum_smithii,CHY,27,9,int,B,2018,10
Pascopyrum_smithii,HYS,29,10,con,C,2016,14
Pascopyrum_smithii,HYS,21,7,chr,C,2019,19
Pascopyrum_smithii,HYS,24,8,int,A,2020,12
Pascopyrum_smithii,CHY,4,2,chr,B,2014,50
Pascopyrum_smithii,HYS,29,10,con,C,2015,11
Pascopyrum_smithii,CHY,30,10,chr,A,2013,14
Pascopyrum_smithii,CHY,26,9,con,D,2014,25
Pascopyrum_smithii,CHY,25,9,chr,A,2013,12
Pascopyrum_smithii,CHY,14,5,con,C,2019,1
Pascopyrum_smithii,CHY,8,3,con,D,2018,8
Pascopyrum_smithii,CHY,20,7,chr,D,2014,5
Pascopyrum_smithii,HYS,22,8,con,D,2019,30
Pascopyrum_smithii,CHY,29,10,con,D,2015,35
Pascopyrum_smithii,CHY,4,2,chr,C,2012,10
Pascopyrum_smithii,SGS,23,8,con,C,2012,8
Pascopyrum_smithii,HYS,13,5,chr,B,2021,6
Pascopyrum_smithii,SGS,6,2,chr,A,2013,0
Pascopyrum_smithii,CHY,16,6,int,A,2017,25
Pascopyrum_smithii,CHY,22,8,chr,C,2018,15
Pascopyrum_smithii,CHY,17,6,chr,C,2021,19
Pascopyrum_smithii,CHY,9,3,chr,A,2013,10
Pascopyrum_smithii,SGS,6,2,chr,D,2013,0
Pascopyrum_smithii,CHY,25,9,chr,D,2014,18
Pascopyrum_smithii,CHY,8,3,con,C,2012,15
Pascopyrum_smithii,CHY,27,9,int,D,2017,15
Pascopyrum_smithii,CHY,27,9,int,D,2018,12
Pascopyrum_smithii,HYS,17,6,con,D,2020,0
Pascopyrum_smithii,HYS,19,7,int,B,2019,7
Pascopyrum_smithii,HYS,26,9,con,C,2020,1
Pascopyrum_smithii,HYS,15,5,con,D,2012,32
Pascopyrum_smithii,HYS,1,1,chr,A,2017,10
Pascopyrum_smithii,HYS,12,4,chr,B,2018,2
Pascopyrum_smithii,HYS,12,4,chr,A,2019,1
Pascopyrum_smithii,CHY,11,4,int,A,2013,6
Pascopyrum_smithii,HYS,15,5,con,B,2012,50
Pascopyrum_smithii,HYS,1,1,chr,B,2013,75
Pascopyrum_smithii,CHY,29,10,con,B,2021,30
Pascopyrum_smithii,CHY,5,2,con,B,2019,1
Pascopyrum_smithii,HYS,20,7,con,C,2017,1
Pascopyrum_smithii,HYS,24,8,int,C,2021,30
Pascopyrum_smithii,HYS,28,10,chr,A,2020,2
Pascopyrum_smithii,HYS,28,10,chr,A,2013,30
Pascopyrum_smithii,CHY,16,6,int,C,2018,16
Pascopyrum_smithii,HYS,4,2,int,A,2015,11
Pascopyrum_smithii,HYS,9,3,int,B,2019,6
Pascopyrum_smithii,HYS,22,8,con,D,2016,24
Pascopyrum_smithii,HYS,12,4,chr,C,2016,15
Pascopyrum_smithii,HYS,27,9,chr,A,2014,12
Pascopyrum_smithii,CHY,6,2,int,B,2021,8
Pascopyrum_smithii,CHY,16,6,int,C,2013,9
Pascopyrum_smithii,CHY,8,3,con,B,2021,27
Pascopyrum_smithii,CHY,22,8,chr,C,2012,18
Pascopyrum_smithii,HYS,14,5,int,D,2013,15
Pascopyrum_smithii,HYS,4,2,int,C,2012,37
Pascopyrum_smithii,HYS,20,7,con,B,2012,40
Pascopyrum_smithii,HYS,13,5,chr,D,2020,4
Pascopyrum_smithii,CHY,25,9,chr,C,2016,20
Pascopyrum_smithii,CHY,18,6,con,C,2017,15
Pascopyrum_smithii,CHY,8,3,con,A,2021,19
Pascopyrum_smithii,CHY,20,7,chr,C,2019,12
Pascopyrum_smithii,HYS,3,1,con,C,2021,2
Pascopyrum_smithii,HYS,15,5,con,C,2020,65
Pascopyrum_smithii,HYS,12,4,chr,D,2021,3
Pascopyrum_smithii,CHY,22,8,chr,C,2015,25
Pascopyrum_smithii,HYS,17,6,con,C,2016,3
Pascopyrum_smithii,HYS,15,5,con,C,2014,13
Pascopyrum_smithii,CHY,22,8,chr,D,2015,70
Pascopyrum_smithii,CHY,10,4,chr,C,2020,13
Pascopyrum_smithii,HYS,28,10,chr,A,2015,1
Pascopyrum_smithii,CHY,20,7,chr,A,2021,25
Pascopyrum_smithii,HYS,19,7,int,A,2017,4
Pascopyrum_smithii,CHY,21,7,con,A,2014,20
Pascopyrum_smithii,HYS,17,6,con,B,2015,2
Pascopyrum_smithii,HYS,28,10,chr,B,2020,2
Pascopyrum_smithii,CHY,23,8,con,A,2014,7
Pascopyrum_smithii,HYS,9,3,int,A,2019,2
Pascopyrum_smithii,CHY,12,4,con,A,2016,20
Pascopyrum_smithii,HYS,22,8,con,C,2021,27
