sitesubplot,species,year,oldSpecies,location,experiment,site,plot,subplot,subplota,abundance,unitAbund,family,duration,growth,durationDetail,growthDetail 
KNZ_001d_D_3,baptisia bracteata,1989,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1992,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1986,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1993,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1997,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1995,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1990,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,2004,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,2003,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,2002,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1996,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1998,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,1987,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,baptisia bracteata,2001,baptisia bracteata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,bouteloua curtipendula,1992,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2006,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2002,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1985,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1993,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1986,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1999,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1995,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1990,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1997,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1994,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2003,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1998,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2000,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2005,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2004,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1987,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1996,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1991,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1983,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1984,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,1989,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua curtipendula,2001,bouteloua curtipendula,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua gracilis,1985,bouteloua gracilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua hirsuta,1987,bouteloua hirsuta,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua hirsuta,1989,bouteloua hirsuta,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua hirsuta,1990,bouteloua hirsuta,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua hirsuta,1991,bouteloua hirsuta,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,bouteloua hirsuta,1986,bouteloua hirsuta,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex brevior,1992,carex brevior,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex brevior,1991,carex brevior,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex brevior,1990,carex brevior,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex brevior,1989,carex brevior,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2003,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1985,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1998,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1984,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2004,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1989,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2000,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1987,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1988,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2001,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1990,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1992,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1991,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1999,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2002,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,1986,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2005,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex inops,2006,carex heliophila,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex meadii,2006,carex meadii,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex meadii,2004,carex meadii,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex meadii,2003,carex meadii,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex meadii,2005,carex meadii,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex meadii,1997,carex meadii,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex meadii,1996,carex meadii,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex sp,1997,carex spp.,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex sp,1995,carex spp.,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex sp,1983,carex spp.,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex sp,1996,carex spp.,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex sp,1994,carex spp.,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,carex sp,1993,carex spp.,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,cyperus lupulinus,1986,cyperus lupulinus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,cyperus lupulinus,1984,cyperus lupulinus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,cyperaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,delphinium carolinianum,1992,delphinium virescens,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,ranunculaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,dichanthelium oligosanthes,1997,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1993,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1992,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1987,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1988,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1998,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1991,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1985,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1995,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1989,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,2004,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,2002,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1996,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1990,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,2005,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,2000,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1994,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,2003,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1984,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1983,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,2001,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,dichanthelium oligosanthes,1999,dichanthelium oligosanthes,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,2005,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1992,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1989,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1995,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,2004,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1996,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1994,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1993,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1990,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1986,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,eragrostis spectabilis,1998,eragrostis spectabilis,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,erigeron strigosus,1988,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1999,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1987,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,2000,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1997,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1990,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1992,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1995,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,2001,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1996,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1993,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,1984,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,erigeron strigosus,2006,erigeron strigosus,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,asteraceae,annual,forb/herb,annual,forb/herb
KNZ_001d_D_3,koeleria pyramidata,2004,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1996,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1986,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,2002,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1992,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1998,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1987,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1988,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1984,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,2001,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1989,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1995,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1994,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1997,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1993,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,15,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,2003,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1999,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,2000,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,koeleria pyramidata,1990,koeleria pyramidata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,poaceae,perennial,graminoid,perennial,graminoid
KNZ_001d_D_3,lespedeza capitata,2004,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,3,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza capitata,1997,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza capitata,2001,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza capitata,2005,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza capitata,2002,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza capitata,2003,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza capitata,2006,lespedeza capitata,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
KNZ_001d_D_3,lespedeza violacea,2003,lespedeza violacea,KNZ,001d,KNZ_001d,D,3,D_3,0.5,percentcover,fabaceae,perennial,forb/herb,perennial,forb/herb
