"year","site","habitat","project","plot","subplot","uniqueID","species","unitAbund","scaleAbund","abundance"
"2003","sev","G","G","5_S","3","sev_G_5_S_3","SPCFC","biomass_g","1m2",2.92
"2003","sev","G","G","5_S","4","sev_G_5_S_4","ASMIM","biomass_g","1m2",0.13
"2003","sev","G","G","5_S","4","sev_G_5_S_4","BOER4","biomass_g","1m2",13.83
"2003","sev","G","G","5_S","4","sev_G_5_S_4","CADR6","biomass_g","1m2",1.33
"2003","sev","G","G","5_S","4","sev_G_5_S_4","CHER2","biomass_g","1m2",3.07
"2003","sev","G","G","5_S","4","sev_G_5_S_4","PHIN","biomass_g","1m2",0.01
"2003","sev","G","G","5_S","4","sev_G_5_S_4","PLPA2","biomass_g","1m2",0.09
"2003","sev","G","G","5_W","1","sev_G_5_W_1","ASMIM","biomass_g","1m2",0.23
"2003","sev","G","G","5_W","1","sev_G_5_W_1","BOER4","biomass_g","1m2",9.31
"2003","sev","G","G","5_W","1","sev_G_5_W_1","MAPIP","biomass_g","1m2",0.03
"2003","sev","G","G","5_W","1","sev_G_5_W_1","PLPA2","biomass_g","1m2",0.1
"2003","sev","G","G","5_W","1","sev_G_5_W_1","SPCFC","biomass_g","1m2",0.15
"2003","sev","G","G","5_W","2","sev_G_5_W_2","BOER4","biomass_g","1m2",16.21
"2003","sev","G","G","5_W","2","sev_G_5_W_2","CRCR3","biomass_g","1m2",0.14
"2003","sev","G","G","5_W","2","sev_G_5_W_2","MAPIP","biomass_g","1m2",0.04
"2003","sev","G","G","5_W","2","sev_G_5_W_2","PLPA2","biomass_g","1m2",0.07
"2003","sev","G","G","5_W","2","sev_G_5_W_2","SPCFC","biomass_g","1m2",0.26
"2003","sev","G","G","5_W","3","sev_G_5_W_3","ASMIM","biomass_g","1m2",0.13
"2003","sev","G","G","5_W","3","sev_G_5_W_3","BOER4","biomass_g","1m2",19.3
"2003","sev","G","G","5_W","3","sev_G_5_W_3","CADR6","biomass_g","1m2",0.15
"2003","sev","G","G","5_W","3","sev_G_5_W_3","CRCR3","biomass_g","1m2",0.03
"2003","sev","G","G","5_W","3","sev_G_5_W_3","MUAR2","biomass_g","1m2",0.85
"2003","sev","G","G","5_W","3","sev_G_5_W_3","PLPA2","biomass_g","1m2",0.07
"2003","sev","G","G","5_W","3","sev_G_5_W_3","SPCFC","biomass_g","1m2",3.73
"2003","sev","G","G","5_W","4","sev_G_5_W_4","BOER4","biomass_g","1m2",3.83
"2003","sev","G","G","5_W","4","sev_G_5_W_4","CADR6","biomass_g","1m2",0.25
"2003","sev","G","G","5_W","4","sev_G_5_W_4","LIPU4","biomass_g","1m2",0.01
"2003","sev","G","G","5_W","4","sev_G_5_W_4","PLPA2","biomass_g","1m2",0.02
"2004","sev","B","B","1_E","1","sev_B_1_E_1","ASMIM","biomass_g","1m2",1.24
"2004","sev","B","B","1_E","1","sev_B_1_E_1","BOER4","biomass_g","1m2",24.61
"2004","sev","B","B","1_E","1","sev_B_1_E_1","BOGR2","biomass_g","1m2",25.51
"2004","sev","B","B","1_E","1","sev_B_1_E_1","CHSES","biomass_g","1m2",6.42
"2004","sev","B","B","1_E","1","sev_B_1_E_1","CRCR3","biomass_g","1m2",3.97
"2004","sev","B","B","1_E","1","sev_B_1_E_1","DAPU7","biomass_g","1m2",1.39
"2004","sev","B","B","1_E","1","sev_B_1_E_1","EVNU","biomass_g","1m2",0.34
"2004","sev","B","B","1_E","1","sev_B_1_E_1","GLBI2","biomass_g","1m2",4.91
"2004","sev","B","B","1_E","1","sev_B_1_E_1","HYFIC","biomass_g","1m2",0.91
"2004","sev","B","B","1_E","1","sev_B_1_E_1","IPPU4","biomass_g","1m2",10.88
"2004","sev","B","B","1_E","1","sev_B_1_E_1","MAPIP","biomass_g","1m2",0.02
"2004","sev","B","B","1_E","1","sev_B_1_E_1","MIAL4","biomass_g","1m2",5.44
"2004","sev","B","B","1_E","1","sev_B_1_E_1","OECA10","biomass_g","1m2",1.37
"2004","sev","B","B","1_E","1","sev_B_1_E_1","PHIN","biomass_g","1m2",0.05
"2004","sev","B","B","1_E","1","sev_B_1_E_1","PLPA2","biomass_g","1m2",7.27
"2004","sev","B","B","1_E","1","sev_B_1_E_1","SATR12","biomass_g","1m2",96.11
"2004","sev","B","B","1_E","1","sev_B_1_E_1","SEFLF","biomass_g","1m2",0.17
"2004","sev","B","B","1_E","1","sev_B_1_E_1","SPHA","biomass_g","1m2",0.32
"2004","sev","B","B","1_E","1","sev_B_1_E_1","TECO","biomass_g","1m2",0.35
"2004","sev","B","B","1_E","3","sev_B_1_E_3","BOBA2","biomass_g","1m2",0.03
"2004","sev","B","B","1_E","3","sev_B_1_E_3","BOER4","biomass_g","1m2",4.96
"2004","sev","B","B","1_E","3","sev_B_1_E_3","BOGR2","biomass_g","1m2",11.95
"2004","sev","B","B","1_E","3","sev_B_1_E_3","CHAL11","biomass_g","1m2",2.29
"2004","sev","B","B","1_E","3","sev_B_1_E_3","CHSES","biomass_g","1m2",15
"2004","sev","B","B","1_E","3","sev_B_1_E_3","CRCR3","biomass_g","1m2",0.67
"2004","sev","B","B","1_E","3","sev_B_1_E_3","DEPI","biomass_g","1m2",0.02
"2004","sev","B","B","1_E","3","sev_B_1_E_3","EUEX4","biomass_g","1m2",0.28
"2004","sev","B","B","1_E","3","sev_B_1_E_3","MELE2","biomass_g","1m2",0.07
"2004","sev","B","B","1_E","3","sev_B_1_E_3","MIAL4","biomass_g","1m2",2.54
"2004","sev","B","B","1_E","3","sev_B_1_E_3","OECA10","biomass_g","1m2",0.24
"2004","sev","B","B","1_E","3","sev_B_1_E_3","PLPA2","biomass_g","1m2",1.7
"2004","sev","B","B","1_E","3","sev_B_1_E_3","SPCFC","biomass_g","1m2",0.56
"2004","sev","B","B","1_E","3","sev_B_1_E_3","SPHA","biomass_g","1m2",0.39
"2004","sev","B","B","1_E","3","sev_B_1_E_3","SPPO6","biomass_g","1m2",0.01
"2004","sev","B","B","1_N","1","sev_B_1_N_1","BOER4","biomass_g","1m2",4.55
"2004","sev","B","B","1_N","1","sev_B_1_N_1","BOGR2","biomass_g","1m2",25.7
"2004","sev","B","B","1_N","1","sev_B_1_N_1","CHSES","biomass_g","1m2",8.99
"2004","sev","B","B","1_N","1","sev_B_1_N_1","CRCR3","biomass_g","1m2",1.74
"2004","sev","B","B","1_N","1","sev_B_1_N_1","DAPU7","biomass_g","1m2",0.15
"2004","sev","B","B","1_N","1","sev_B_1_N_1","ENDE","biomass_g","1m2",7.12
"2004","sev","B","B","1_N","1","sev_B_1_N_1","EUEX4","biomass_g","1m2",0.07
"2004","sev","B","B","1_N","1","sev_B_1_N_1","HYFIC","biomass_g","1m2",0.17
"2004","sev","B","B","1_N","1","sev_B_1_N_1","IPPU4","biomass_g","1m2",0.49
"2004","sev","B","B","1_N","1","sev_B_1_N_1","MUAR2","biomass_g","1m2",0.14
"2004","sev","B","B","1_N","1","sev_B_1_N_1","PLPA2","biomass_g","1m2",13.42
"2004","sev","B","B","1_N","1","sev_B_1_N_1","SATR12","biomass_g","1m2",35.8
"2004","sev","B","B","1_N","1","sev_B_1_N_1","SCBR2","biomass_g","1m2",1.22
"2004","sev","B","B","1_N","1","sev_B_1_N_1","SOEL","biomass_g","1m2",0.59
"2004","sev","B","B","1_N","1","sev_B_1_N_1","SPCFC","biomass_g","1m2",15.83
"2004","sev","B","B","1_N","3","sev_B_1_N_3","ALMA4","biomass_g","1m2",0.05
"2004","sev","B","B","1_N","3","sev_B_1_N_3","APRAH","biomass_g","1m2",0.14
"2004","sev","B","B","1_N","3","sev_B_1_N_3","ASMIM","biomass_g","1m2",1.46
"2004","sev","B","B","1_N","3","sev_B_1_N_3","BOGR2","biomass_g","1m2",60.9
"2004","sev","B","B","1_N","3","sev_B_1_N_3","CHSES","biomass_g","1m2",13.58
"2004","sev","B","B","1_N","3","sev_B_1_N_3","HYFIC","biomass_g","1m2",1.17
"2004","sev","B","B","1_N","3","sev_B_1_N_3","IPPU4","biomass_g","1m2",0.08
"2004","sev","B","B","1_N","3","sev_B_1_N_3","OECA10","biomass_g","1m2",1.73
"2004","sev","B","B","1_N","3","sev_B_1_N_3","PLPA2","biomass_g","1m2",11.04
"2004","sev","B","B","1_N","3","sev_B_1_N_3","SATR12","biomass_g","1m2",0.15
"2004","sev","B","B","1_S","1","sev_B_1_S_1","BOER4","biomass_g","1m2",2.24
"2004","sev","B","B","1_S","1","sev_B_1_S_1","BOGR2","biomass_g","1m2",16.32
"2004","sev","B","B","1_S","1","sev_B_1_S_1","CHSES","biomass_g","1m2",4.43
"2004","sev","B","B","1_S","1","sev_B_1_S_1","PLPA2","biomass_g","1m2",0.24
"2004","sev","B","B","1_S","1","sev_B_1_S_1","SATR12","biomass_g","1m2",133.48
"2004","sev","B","B","1_S","3","sev_B_1_S_3","BOGR2","biomass_g","1m2",15.83
"2004","sev","B","B","1_S","3","sev_B_1_S_3","CHSES","biomass_g","1m2",2.86
"2004","sev","B","B","1_S","3","sev_B_1_S_3","CRCR3","biomass_g","1m2",0.96
"2004","sev","B","B","1_S","3","sev_B_1_S_3","ENDE","biomass_g","1m2",0.62
"2004","sev","B","B","1_S","3","sev_B_1_S_3","GLBI2","biomass_g","1m2",10.52
"2004","sev","B","B","1_S","3","sev_B_1_S_3","OECA10","biomass_g","1m2",0.69
"2004","sev","B","B","1_S","3","sev_B_1_S_3","PLPA2","biomass_g","1m2",2.39
"2004","sev","B","B","1_S","3","sev_B_1_S_3","SATR12","biomass_g","1m2",95.82
"2004","sev","B","B","1_W","1","sev_B_1_W_1","ARIST","biomass_g","1m2",0.12
"2004","sev","B","B","1_W","1","sev_B_1_W_1","ASMIM","biomass_g","1m2",1.13
"2004","sev","B","B","1_W","1","sev_B_1_W_1","BOER4","biomass_g","1m2",3.14
"2004","sev","B","B","1_W","1","sev_B_1_W_1","BOGR2","biomass_g","1m2",27.43
"2004","sev","B","B","1_W","1","sev_B_1_W_1","CHSES","biomass_g","1m2",0.42
"2004","sev","B","B","1_W","1","sev_B_1_W_1","DAPU7","biomass_g","1m2",5.4
"2004","sev","B","B","1_W","1","sev_B_1_W_1","EUEX4","biomass_g","1m2",0.06
"2004","sev","B","B","1_W","1","sev_B_1_W_1","EVNU","biomass_g","1m2",0.12
"2004","sev","B","B","1_W","1","sev_B_1_W_1","IPPU4","biomass_g","1m2",0.08
"2004","sev","B","B","1_W","1","sev_B_1_W_1","MELE2","biomass_g","1m2",6.57
"2004","sev","B","B","1_W","1","sev_B_1_W_1","MUAR2","biomass_g","1m2",3.23
"2004","sev","B","B","1_W","1","sev_B_1_W_1","PLJA","biomass_g","1m2",8.05
"2004","sev","B","B","1_W","1","sev_B_1_W_1","PLPA2","biomass_g","1m2",1.73
"2004","sev","B","B","1_W","1","sev_B_1_W_1","SATR12","biomass_g","1m2",73.35
"2004","sev","B","B","1_W","1","sev_B_1_W_1","SPCFC","biomass_g","1m2",1.23
"2004","sev","B","B","1_W","3","sev_B_1_W_3","BOER4","biomass_g","1m2",10.85
"2004","sev","B","B","1_W","3","sev_B_1_W_3","BOGR2","biomass_g","1m2",1.29
"2004","sev","B","B","1_W","3","sev_B_1_W_3","CHSES","biomass_g","1m2",0.41
"2004","sev","B","B","1_W","3","sev_B_1_W_3","CRCR3","biomass_g","1m2",0.04
"2004","sev","B","B","1_W","3","sev_B_1_W_3","DAPU7","biomass_g","1m2",0.13
"2004","sev","B","B","1_W","3","sev_B_1_W_3","EVNU","biomass_g","1m2",0.15
"2004","sev","B","B","1_W","3","sev_B_1_W_3","IPPU4","biomass_g","1m2",0.12
"2004","sev","B","B","1_W","3","sev_B_1_W_3","MELE2","biomass_g","1m2",0.34
"2004","sev","B","B","1_W","3","sev_B_1_W_3","MUAR2","biomass_g","1m2",2.64
"2004","sev","B","B","1_W","3","sev_B_1_W_3","OECA10","biomass_g","1m2",0.28
"2004","sev","B","B","1_W","3","sev_B_1_W_3","PLJA","biomass_g","1m2",6.58
"2004","sev","B","B","1_W","3","sev_B_1_W_3","PLPA2","biomass_g","1m2",4.3
"2004","sev","B","B","1_W","3","sev_B_1_W_3","SATR12","biomass_g","1m2",94
"2004","sev","B","B","1_W","3","sev_B_1_W_3","SPCFC","biomass_g","1m2",0.09
"2004","sev","B","B","2_E","1","sev_B_2_E_1","ASMIM","biomass_g","1m2",0.74
"2004","sev","B","B","2_E","1","sev_B_2_E_1","BOER4","biomass_g","1m2",8.84
"2004","sev","B","B","2_E","1","sev_B_2_E_1","BOGR2","biomass_g","1m2",8.12
"2004","sev","B","B","2_E","1","sev_B_2_E_1","CHRE4","biomass_g","1m2",2.25
"2004","sev","B","B","2_E","1","sev_B_2_E_1","CHSES","biomass_g","1m2",2.15
"2004","sev","B","B","2_E","1","sev_B_2_E_1","DAPU7","biomass_g","1m2",0.43
"2004","sev","B","B","2_E","1","sev_B_2_E_1","ECIN2","biomass_g","1m2",50.93
"2004","sev","B","B","2_E","1","sev_B_2_E_1","GLBI2","biomass_g","1m2",4.95
"2004","sev","B","B","2_E","1","sev_B_2_E_1","HYFIC","biomass_g","1m2",2.11
"2004","sev","B","B","2_E","1","sev_B_2_E_1","PLPA2","biomass_g","1m2",1.05
"2004","sev","B","B","2_E","1","sev_B_2_E_1","SATR12","biomass_g","1m2",76.4
"2004","sev","B","B","2_E","1","sev_B_2_E_1","SEFLF","biomass_g","1m2",2.5
"2004","sev","B","B","2_E","1","sev_B_2_E_1","SOEL","biomass_g","1m2",1.25
"2004","sev","B","B","2_E","1","sev_B_2_E_1","SPCFC","biomass_g","1m2",3.22
"2004","sev","B","B","2_E","1","sev_B_2_E_1","SPHA","biomass_g","1m2",1.68
"2004","sev","B","B","2_E","3","sev_B_2_E_3","ASMIM","biomass_g","1m2",1.79
"2004","sev","B","B","2_E","3","sev_B_2_E_3","BOGR2","biomass_g","1m2",59.26
"2004","sev","B","B","2_E","3","sev_B_2_E_3","CHSES","biomass_g","1m2",0.34
"2004","sev","B","B","2_E","3","sev_B_2_E_3","CRCR3","biomass_g","1m2",0.33
"2004","sev","B","B","2_E","3","sev_B_2_E_3","DEPI","biomass_g","1m2",0.06
"2004","sev","B","B","2_E","3","sev_B_2_E_3","HYFIC","biomass_g","1m2",1.33
"2004","sev","B","B","2_E","3","sev_B_2_E_3","LIPU4","biomass_g","1m2",1.45
"2004","sev","B","B","2_E","3","sev_B_2_E_3","MAPIP","biomass_g","1m2",0.03
"2004","sev","B","B","2_E","3","sev_B_2_E_3","OECA10","biomass_g","1m2",2.11
"2004","sev","B","B","2_E","3","sev_B_2_E_3","PLPA2","biomass_g","1m2",1.64
"2004","sev","B","B","2_E","3","sev_B_2_E_3","SATR12","biomass_g","1m2",90.77
"2004","sev","B","B","2_E","3","sev_B_2_E_3","SEFLF","biomass_g","1m2",2.4
"2004","sev","B","B","2_E","3","sev_B_2_E_3","SPHA","biomass_g","1m2",0.33
"2004","sev","B","B","2_N","1","sev_B_2_N_1","ARIST","biomass_g","1m2",6.92
"2004","sev","B","B","2_N","1","sev_B_2_N_1","BOER4","biomass_g","1m2",1.34
"2004","sev","B","B","2_N","1","sev_B_2_N_1","BOGR2","biomass_g","1m2",31.61
"2004","sev","B","B","2_N","1","sev_B_2_N_1","CHSES","biomass_g","1m2",0.48
"2004","sev","B","B","2_N","1","sev_B_2_N_1","CRCR3","biomass_g","1m2",0.56
"2004","sev","B","B","2_N","1","sev_B_2_N_1","DAPU7","biomass_g","1m2",0.33
"2004","sev","B","B","2_N","1","sev_B_2_N_1","HYFIC","biomass_g","1m2",0.4
"2004","sev","B","B","2_N","1","sev_B_2_N_1","IPPU4","biomass_g","1m2",0.04
"2004","sev","B","B","2_N","1","sev_B_2_N_1","LIPU4","biomass_g","1m2",2.37
"2004","sev","B","B","2_N","1","sev_B_2_N_1","MELE2","biomass_g","1m2",6.21
"2004","sev","B","B","2_N","1","sev_B_2_N_1","PHIN","biomass_g","1m2",0.92
"2004","sev","B","B","2_N","1","sev_B_2_N_1","PLPA2","biomass_g","1m2",0.68
"2004","sev","B","B","2_N","1","sev_B_2_N_1","SATR12","biomass_g","1m2",184
"2004","sev","B","B","2_N","1","sev_B_2_N_1","SPCFC","biomass_g","1m2",3.27
"2004","sev","B","B","2_N","3","sev_B_2_N_3","ASMIM","biomass_g","1m2",0.66
"2004","sev","B","B","2_N","3","sev_B_2_N_3","BOER4","biomass_g","1m2",13.63
"2004","sev","B","B","2_N","3","sev_B_2_N_3","BOGR2","biomass_g","1m2",22.34
"2004","sev","B","B","2_N","3","sev_B_2_N_3","CHSES","biomass_g","1m2",0.15
"2004","sev","B","B","2_N","3","sev_B_2_N_3","CRCR3","biomass_g","1m2",0.42
"2004","sev","B","B","2_N","3","sev_B_2_N_3","DAPU7","biomass_g","1m2",1.46
"2004","sev","B","B","2_N","3","sev_B_2_N_3","DEPI","biomass_g","1m2",0.01
"2004","sev","B","B","2_N","3","sev_B_2_N_3","ENDE","biomass_g","1m2",0.22
"2004","sev","B","B","2_N","3","sev_B_2_N_3","MELE2","biomass_g","1m2",12.76
"2004","sev","B","B","2_N","3","sev_B_2_N_3","MUAR2","biomass_g","1m2",4.38
"2004","sev","B","B","2_N","3","sev_B_2_N_3","OECA10","biomass_g","1m2",0.07
"2004","sev","B","B","2_N","3","sev_B_2_N_3","PHIN","biomass_g","1m2",5.91
"2004","sev","B","B","2_N","3","sev_B_2_N_3","PLPA2","biomass_g","1m2",0.03
"2004","sev","B","B","2_N","3","sev_B_2_N_3","SATR12","biomass_g","1m2",29.59
"2004","sev","B","B","2_N","3","sev_B_2_N_3","SEFLF","biomass_g","1m2",0.05
"2004","sev","B","B","2_S","1","sev_B_2_S_1","ASMIM","biomass_g","1m2",7.68
"2004","sev","B","B","2_S","1","sev_B_2_S_1","BOER4","biomass_g","1m2",18.37
"2004","sev","B","B","2_S","1","sev_B_2_S_1","BOGR2","biomass_g","1m2",58.49
"2004","sev","B","B","2_S","1","sev_B_2_S_1","CHSES","biomass_g","1m2",2.57
"2004","sev","B","B","2_S","1","sev_B_2_S_1","DEPI","biomass_g","1m2",0.23
"2004","sev","B","B","2_S","1","sev_B_2_S_1","GLBI2","biomass_g","1m2",1.37
"2004","sev","B","B","2_S","1","sev_B_2_S_1","IPPU4","biomass_g","1m2",0.54
"2004","sev","B","B","2_S","1","sev_B_2_S_1","PLPA2","biomass_g","1m2",8.12
"2004","sev","B","B","2_S","1","sev_B_2_S_1","SATR12","biomass_g","1m2",8.78
"2004","sev","B","B","2_S","1","sev_B_2_S_1","SEFLF","biomass_g","1m2",0.52
"2004","sev","B","B","2_S","1","sev_B_2_S_1","SOEL","biomass_g","1m2",0.2
"2004","sev","B","B","2_S","1","sev_B_2_S_1","SPCFC","biomass_g","1m2",3.37
"2004","sev","B","B","2_S","3","sev_B_2_S_3","ASMIM","biomass_g","1m2",0.64
"2004","sev","B","B","2_S","3","sev_B_2_S_3","BOER4","biomass_g","1m2",4.93
"2004","sev","B","B","2_S","3","sev_B_2_S_3","BOGR2","biomass_g","1m2",22.75
"2004","sev","B","B","2_S","3","sev_B_2_S_3","CHER2","biomass_g","1m2",1.08
"2004","sev","B","B","2_S","3","sev_B_2_S_3","CHSES","biomass_g","1m2",2.18
"2004","sev","B","B","2_S","3","sev_B_2_S_3","ECIN2","biomass_g","1m2",19.1
"2004","sev","B","B","2_S","3","sev_B_2_S_3","HYFIC","biomass_g","1m2",0.17
"2004","sev","B","B","2_S","3","sev_B_2_S_3","IPPU4","biomass_g","1m2",0.39
"2004","sev","B","B","2_S","3","sev_B_2_S_3","LIPU4","biomass_g","1m2",0.41
"2004","sev","B","B","2_S","3","sev_B_2_S_3","PLPA2","biomass_g","1m2",2.8
"2004","sev","B","B","2_S","3","sev_B_2_S_3","SATR12","biomass_g","1m2",336.07
"2004","sev","B","B","2_S","3","sev_B_2_S_3","SPHA","biomass_g","1m2",12.12
"2004","sev","B","B","2_W","1","sev_B_2_W_1","ARAD","biomass_g","1m2",3.07
"2004","sev","B","B","2_W","1","sev_B_2_W_1","BOGR2","biomass_g","1m2",115.84
"2004","sev","B","B","2_W","1","sev_B_2_W_1","CHSES","biomass_g","1m2",1.32
"2004","sev","B","B","2_W","1","sev_B_2_W_1","DAPU7","biomass_g","1m2",0.01
"2004","sev","B","B","2_W","1","sev_B_2_W_1","MIAL4","biomass_g","1m2",0.91
"2004","sev","B","B","2_W","1","sev_B_2_W_1","OECA10","biomass_g","1m2",0.07
"2004","sev","B","B","2_W","1","sev_B_2_W_1","PLJA","biomass_g","1m2",16.85
"2004","sev","B","B","2_W","1","sev_B_2_W_1","PLPA2","biomass_g","1m2",2.98
"2004","sev","B","B","2_W","1","sev_B_2_W_1","SPCFC","biomass_g","1m2",26.76
"2004","sev","B","B","2_W","3","sev_B_2_W_3","ALMA4","biomass_g","1m2",0.18
"2004","sev","B","B","2_W","3","sev_B_2_W_3","ARAD","biomass_g","1m2",0.07
"2004","sev","B","B","2_W","3","sev_B_2_W_3","ASMIM","biomass_g","1m2",0.87
"2004","sev","B","B","2_W","3","sev_B_2_W_3","BOGR2","biomass_g","1m2",17.93
"2004","sev","B","B","2_W","3","sev_B_2_W_3","CHSES","biomass_g","1m2",5
"2004","sev","B","B","2_W","3","sev_B_2_W_3","DAPU7","biomass_g","1m2",0.85
"2004","sev","B","B","2_W","3","sev_B_2_W_3","HODR","biomass_g","1m2",0.58
"2004","sev","B","B","2_W","3","sev_B_2_W_3","MAFE","biomass_g","1m2",0.05
"2004","sev","B","B","2_W","3","sev_B_2_W_3","MELE2","biomass_g","1m2",0.82
"2004","sev","B","B","2_W","3","sev_B_2_W_3","OECA10","biomass_g","1m2",1.52
"2004","sev","B","B","2_W","3","sev_B_2_W_3","PHIN","biomass_g","1m2",1.07
"2004","sev","B","B","2_W","3","sev_B_2_W_3","PLPA2","biomass_g","1m2",5.14
"2004","sev","B","B","2_W","3","sev_B_2_W_3","SATR12","biomass_g","1m2",82.14
"2004","sev","B","B","2_W","3","sev_B_2_W_3","SEFLF","biomass_g","1m2",46.95
"2004","sev","B","B","3_E","1","sev_B_3_E_1","ASMIM","biomass_g","1m2",0.43
"2004","sev","B","B","3_E","1","sev_B_3_E_1","BOGR2","biomass_g","1m2",23.68
"2004","sev","B","B","3_E","1","sev_B_3_E_1","CHSES","biomass_g","1m2",7.95
"2004","sev","B","B","3_E","1","sev_B_3_E_1","CRCR3","biomass_g","1m2",3.13
"2004","sev","B","B","3_E","1","sev_B_3_E_1","DEPI","biomass_g","1m2",0.38
"2004","sev","B","B","3_E","1","sev_B_3_E_1","ENDE","biomass_g","1m2",16.24
"2004","sev","B","B","3_E","1","sev_B_3_E_1","GLBI2","biomass_g","1m2",0.23
"2004","sev","B","B","3_E","1","sev_B_3_E_1","MAFE","biomass_g","1m2",0.03
"2004","sev","B","B","3_E","1","sev_B_3_E_1","OECA10","biomass_g","1m2",11.41
"2004","sev","B","B","3_E","1","sev_B_3_E_1","PLPA2","biomass_g","1m2",17.05
"2004","sev","B","B","3_E","1","sev_B_3_E_1","POOL","biomass_g","1m2",0.21
"2004","sev","B","B","3_E","1","sev_B_3_E_1","SEFLF","biomass_g","1m2",4.47
"2004","sev","B","B","3_E","1","sev_B_3_E_1","SPHA","biomass_g","1m2",0.03
"2004","sev","B","B","3_E","1","sev_B_3_E_1","STPA4","biomass_g","1m2",0.35
"2004","sev","B","B","3_E","1","sev_B_3_E_1","TRRA","biomass_g","1m2",0.01
"2004","sev","B","B","3_E","1","sev_B_3_E_1","VINE","biomass_g","1m2",1.78
"2004","sev","B","B","3_E","3","sev_B_3_E_3","ALMA4","biomass_g","1m2",0.05
"2004","sev","B","B","3_E","3","sev_B_3_E_3","ARAD","biomass_g","1m2",2.69
"2004","sev","B","B","3_E","3","sev_B_3_E_3","ARIST","biomass_g","1m2",0.13
"2004","sev","B","B","3_E","3","sev_B_3_E_3","BOER4","biomass_g","1m2",2.11
"2004","sev","B","B","3_E","3","sev_B_3_E_3","BOGR2","biomass_g","1m2",39.98
"2004","sev","B","B","3_E","3","sev_B_3_E_3","CHSES","biomass_g","1m2",2.79
"2004","sev","B","B","3_E","3","sev_B_3_E_3","CRCR3","biomass_g","1m2",1.32
"2004","sev","B","B","3_E","3","sev_B_3_E_3","DEPI","biomass_g","1m2",0.33
"2004","sev","B","B","3_E","3","sev_B_3_E_3","GACO5","biomass_g","1m2",12.62
"2004","sev","B","B","3_E","3","sev_B_3_E_3","GLBI2","biomass_g","1m2",0.46
"2004","sev","B","B","3_E","3","sev_B_3_E_3","LIPU4","biomass_g","1m2",0.12
"2004","sev","B","B","3_E","3","sev_B_3_E_3","MAFE","biomass_g","1m2",0.23
"2004","sev","B","B","3_E","3","sev_B_3_E_3","MUAR2","biomass_g","1m2",15.29
"2004","sev","B","B","3_E","3","sev_B_3_E_3","OECA10","biomass_g","1m2",0.64
"2004","sev","B","B","3_E","3","sev_B_3_E_3","PLPA2","biomass_g","1m2",5.02
"2004","sev","B","B","3_E","3","sev_B_3_E_3","POOL","biomass_g","1m2",0.01
"2004","sev","B","B","3_E","3","sev_B_3_E_3","SEFLF","biomass_g","1m2",18.49
"2004","sev","B","B","3_E","3","sev_B_3_E_3","SPHA","biomass_g","1m2",0.15
"2004","sev","B","B","3_E","3","sev_B_3_E_3","TRRA","biomass_g","1m2",0.07
"2004","sev","B","B","3_N","1","sev_B_3_N_1","ASMIM","biomass_g","1m2",3.02
"2004","sev","B","B","3_N","1","sev_B_3_N_1","BOER4","biomass_g","1m2",10.56
"2004","sev","B","B","3_N","1","sev_B_3_N_1","BOGR2","biomass_g","1m2",9.42
"2004","sev","B","B","3_N","1","sev_B_3_N_1","CHSES","biomass_g","1m2",5.85
"2004","sev","B","B","3_N","1","sev_B_3_N_1","HYFIC","biomass_g","1m2",0.92
"2004","sev","B","B","3_N","1","sev_B_3_N_1","MELE2","biomass_g","1m2",0.6
"2004","sev","B","B","3_N","1","sev_B_3_N_1","PLPA2","biomass_g","1m2",12.25
"2004","sev","B","B","3_N","1","sev_B_3_N_1","SATR12","biomass_g","1m2",13.09
"2004","sev","B","B","3_N","1","sev_B_3_N_1","SOEL","biomass_g","1m2",0.04
"2004","sev","B","B","3_N","1","sev_B_3_N_1","SPHA","biomass_g","1m2",0.03
"2004","sev","B","B","3_N","3","sev_B_3_N_3","BOER4","biomass_g","1m2",8.11
"2004","sev","B","B","3_N","3","sev_B_3_N_3","BOGR2","biomass_g","1m2",20.01
"2004","sev","B","B","3_N","3","sev_B_3_N_3","CHSES","biomass_g","1m2",2.05
"2004","sev","B","B","3_N","3","sev_B_3_N_3","ECIN2","biomass_g","1m2",3.82
"2004","sev","B","B","3_N","3","sev_B_3_N_3","OECA10","biomass_g","1m2",1.49
"2004","sev","B","B","3_N","3","sev_B_3_N_3","PLPA2","biomass_g","1m2",2.64
"2004","sev","B","B","3_N","3","sev_B_3_N_3","SATR12","biomass_g","1m2",31.1
"2004","sev","B","B","3_S","1","sev_B_3_S_1","BOER4","biomass_g","1m2",3.6
"2004","sev","B","B","3_S","1","sev_B_3_S_1","BOGR2","biomass_g","1m2",36.63
"2004","sev","B","B","3_S","1","sev_B_3_S_1","CHCO2","biomass_g","1m2",1.25
"2004","sev","B","B","3_S","1","sev_B_3_S_1","CHSES","biomass_g","1m2",0.02
"2004","sev","B","B","3_S","1","sev_B_3_S_1","GASUN","biomass_g","1m2",0.11
"2004","sev","B","B","3_S","1","sev_B_3_S_1","HYFIC","biomass_g","1m2",0.01
"2004","sev","B","B","3_S","1","sev_B_3_S_1","LIPU4","biomass_g","1m2",0.04
"2004","sev","B","B","3_S","1","sev_B_3_S_1","MIAL4","biomass_g","1m2",2.84
