site,year,season,date,web,transect,block,plot,subplot,quad,treatment,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
EDGE_black,2020,spring,2020-04-14,NA,NA,1,22,NA,3,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.15,0.5,0.60495,0.60495,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,4,14,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.85,0,1.7476,1.7476,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,12,NA,2,D,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.12,0,0.24036,0.24036,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,6,NA,2,E,SPHAE,Sphaeralcea,NA,Malvaceae,perennial,C3,forb,0.01,0.01,0.02393,0.02393,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,5,13,NA,3,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.25,0.25,0.285,0.285,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,9,NA,3,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.01,0.01,0.01477,0.01477,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,20,NA,3,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,8.3,212.5,62.7314,62.7314,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,29,NA,2,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0,0.114,0.114,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,4,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.05,0,0.1028,0.1028,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,30,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6,0,12.336,12.336,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,3,D,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.2,0.6,0.4006,0.4006,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,1,23,NA,2,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.52,2.52,2.09716,2.09716,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,9,NA,2,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.97,0,1.43269,1.43269,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,18,NA,2,C,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.33,0.93,0.66099,0.66099,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,4,24,NA,2,E,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,1.26,8.26,9.52308,9.52308,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.05,0,0.1028,0.1028,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,12,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,3.05,0,6.2708,6.2708,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,10,NA,3,E,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.2,0.2,0.097,0.097,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,20,NA,3,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.35,0,0.7196,0.7196,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,4,14,NA,2,D,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,4.05,12.1,7.56945,7.56945,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,4,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.1,0.4033,0.4033,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,4,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.05,0.05,0.10175,0.10175,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,2,E,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.05,0.05,0.02425,0.02425,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,4,E,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.01,0.01,0.04114,0.04114,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,3,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.8,0,3.7008,3.7008,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,3,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.15,1.35,0.232826596,0.1935,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,3,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.04,0.08,0.16132,0.16132,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,4,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,15.45,0,31.7652,31.7652,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,1,23,NA,2,C,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.15,0.25,0.0335,0.0335,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,5,16,NA,2,E,CRCR3,Cryptantha,crassisepala,Boraginaceae,annual,C3,forb,0.05,0.05,0.2057,0.2057,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,3,E,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.1,0.4,0.142380851,0.129,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,8,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.7,0,1.4392,1.4392,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,2,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,6.9,176.6,52.1502,52.1502,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,8,NA,2,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,11.65,300.8,88.0507,88.0507,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,3,E,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.45,1.85,0.90135,0.90135,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,2,D,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,1.3,6.9,1.427334043,1.677,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,8,NA,3,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,4.05,49.65,30.6099,30.6099,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,29,NA,3,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,1.55,21.5,11.7149,11.7149,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,4,E,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.01,0.03,0.00402,0.00402,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,19,NA,2,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.15,0.5,0.60495,0.60495,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,5,17,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.55,0,5.2428,5.2428,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,19,NA,2,E,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.02,0.02,0.0097,0.0097,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,21,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6.16,0,12.66496,12.66496,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,26,NA,3,E,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,0.1,0.4,0.3165,0.3165,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,10,NA,2,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.01,0.01,0.02035,0.02035,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,2,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.35,0,0.51695,0.51695,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,6,NA,4,E,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.06,0.16,0.02144,0.02144,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,12,NA,2,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.35,0,0.51695,0.51695,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,9,NA,3,D,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.15,0.20165,0.20165,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,9,NA,3,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.05,0.05,0.11965,0.11965,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,9,NA,3,D,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.5,2.6,1.0015,1.0015,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,8,NA,2,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.3,0,0.4431,0.4431,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,5,13,NA,3,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,4.8,90.1,36.2784,36.2784,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,3,E,GUSP,Gutierrezia,sphaerocephala,Asteraceae,perennial,C3,forb,0.1,0.4,0.18755,0.18755,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,9,NA,2,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,1.6,17.5,12.0928,12.0928,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,12,NA,2,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.25,0,0.285,0.285,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,3,D,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.05,0.2,0.0268,0.0268,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.15,0.20165,0.20165,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,2,D,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.15,0,0.22155,0.22155,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,2,D,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.15,0.45,0.0603,0.0603,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,6,NA,2,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1.21,0,1.78717,1.78717,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,7,NA,3,C,PLPA2,Plantago,patagonica,Plantaginaceae,annual,C3,forb,0.01,0.059141955,0.007925022,0.007925022,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,19,NA,3,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.15,0.55,0.60495,0.60495,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,6,NA,3,E,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.72,3.33,1.8648,1.8648,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,28,NA,3,E,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.15,0,0.30045,0.30045,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,4,C,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.1,0.2,0.0485,0.0485,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6.96,0,14.30976,14.30976,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,5,17,NA,2,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.33,1.89,1.33089,1.33089,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,4,15,NA,3,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,1,7.75,1.115723404,1.29,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,4,C,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,0.25,2.25,0.29818617,0.3225,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,4,E,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.15,0.15,0.07275,0.07275,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,6,NA,3,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.1,0.20165,0.20165,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,28,NA,2,E,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.5,0,1.0015,1.0015,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,18,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,12.1,0,24.8776,24.8776,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,21,NA,2,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.01,0.01,0.0114,0.0114,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,4,15,NA,2,C,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.01,0.01,0.0259,0.0259,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,9,2,NA,3,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.5,0,0.7385,0.7385,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,26,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.1,0,0.2056,0.2056,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,5,NA,4,D,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.2,0.20165,0.20165,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,6.86,0,14.10416,14.10416,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,4,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.01,0.03,0.04033,0.04033,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,4,15,NA,2,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,0.5,3,0.9345,0.9345,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,7,6,NA,4,E,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.1,0.9,0.7558,0.7558,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,2,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.13,0.26,0.52429,0.52429,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,4,E,DEPI,Descurainia,pinnata,Brassicaceae,perennial,C3,forb,0.01,0.02,0.018755,0.018755,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,21,NA,2,C,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1,7,1.869,1.869,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,12,NA,2,D,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.05,0.15,0.10175,0.10175,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,29,NA,2,D,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,0.12,0.34,0.3798,0.3798,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,1,25,NA,3,D,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.1,0.7,0.259,0.259,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,28,NA,3,E,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.09,0.09,0.04365,0.04365,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,27,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,7.6,0,15.6256,15.6256,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,6,18,NA,2,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.05,0.2,0.20165,0.20165,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,3,29,NA,2,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,3.8,95.8,28.7204,28.7204,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,2,30,NA,3,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,1.25,0,1.425,1.425,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,10,1,NA,3,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,1,14.25,2.461,2.461,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_black,2020,spring,2020-04-14,NA,NA,8,3,NA,3,E,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,0.05,0.1,0.1295,0.1295,FivePoints,49,38.5106383,1635.724,-1.378867274
EDGE_blue,2020,fall,2020-09-12,NA,NA,6,13,NA,3,C,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,6.2,105,13.16002218,15.0412,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,32,NA,2,D,ARAD,Aristida,adscensionis,Poaceae,annual,C4,grass,0.5,4,0.28,0.28,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,7,10,NA,2,C,CHAL11,Chamaesyce,albomarginata,Euphorbiaceae,perennial,C4,forb,5.6,11.2,6.2944,6.2944,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,7,11,NA,3,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.59,3.16,0.268745,0.268745,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,2,24,NA,3,E,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.51,11.02,1.287006863,1.23726,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,5,18,NA,2,E,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,0.35,2.8,0.960025907,0.8491,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,5,18,NA,2,E,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.1,0,0.0642,0.0642,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,3,20,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.75,0,2.0745,2.0745,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,3,21,NA,3,D,SPHA,Sphaeralcea,hastulata,Malvaceae,perennial,C3,forb,1.5,30,3.75,3.75,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,2,23,NA,3,C,ECIN2,Ecinomastus,intertextus,Cactaceae,perennial,CAM,shrub,0.1,0.5,0.11975,0.11975,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,32,NA,2,D,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.09,0.24,0.13158,0.13158,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,5,18,NA,2,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.25,1.75,0.3655,0.3655,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,32,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.25,0,3.4575,3.4575,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,31,NA,3,E,ARAD,Aristida,adscensionis,Poaceae,annual,C4,grass,0.26,2.49,0.1743,0.1743,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,9,2,NA,3,D,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,4.2,12.8,2.71236,3.0996,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,32,NA,2,D,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,3,55.5,6.375647992,7.278,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,32,NA,3,D,ECIN2,Ecinomastus,intertextus,Cactaceae,perennial,CAM,shrub,0.26,2.02,0.48379,0.48379,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,4,27,NA,2,E,CHAL11,Chamaesyce,albomarginata,Euphorbiaceae,perennial,C4,forb,5.75,0,6.463,6.463,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,3,21,NA,3,D,CHAL11,Chamaesyce,albomarginata,Euphorbiaceae,perennial,C4,forb,0.5,1,0.562,0.562,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,3,20,NA,3,E,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,2.85,38.9,6.680991009,6.9141,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,31,NA,2,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,5.85,32.85,2.664675,2.664675,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,1,31,NA,3,E,BOGR2,Bouteloua,gracilis,Poaceae,perennial,C4,grass,1.2,13,2.941867301,2.9112,BlueGrama,50,152.4,4831.7415,-1.054978729
EDGE_blue,2020,fall,2020-09-12,NA,NA,3,20,NA,2,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.5,0,1.383,1.383,BlueGrama,50,152.4,4831.7415,-1.054978729
